t_ms,hora,dur_ms,datos_hex,raw_completo
1785255527488,18:18:47.488,298,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 EF 81 00 09 00 00 00 01 38 00 39 1F CF 1F DB 44 44 14 7C 10 3F A0 7F 70 56 7D 07 BF 7F 68 64 0D 32 19 40 00 41 62 00 48 39 00 00 70 04 13 F5 65,80 F1 11 46 61 01 00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 EF 81 00 09 00 00 00 01 38 00 39 1F CF 1F DB 44 44 14 7C 10 3F A0 7F 70 56 7D 07 BF 7F 68 64 0D 32 19 40 00 41 62 00 48 39 00 00 70 04 13 F5 65 69
1785255528096,18:18:48.096,374,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 EF 81 00 09 00 00 00 01 38 00 39 1F 96 1F 9C 44 44 0F 79 54 3F A0 7F 70 56 7E 07 E7 7D 68 64 0D 32 19 40 00 41 62 00 48 39 00 00 70 04 13 F4 64,80 F1 11 46 61 01 00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 EF 81 00 09 00 00 00 01 38 00 39 1F 96 1F 9C 44 44 0F 79 54 3F A0 7F 70 56 7E 07 E7 7D 68 64 0D 32 19 40 00 41 62 00 48 39 00 00 70 04 13 F4 64 52
1785255528782,18:18:48.782,302,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 EF 81 00 09 00 00 00 01 38 00 39 1F 9E 1F A1 44 44 09 78 C0 3F A0 7F 70 56 78 07 DA 75 68 64 0D 32 19 40 00 41 62 00 48 39 00 00 70 04 13 F4 64,80 F1 11 46 61 01 00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 EF 81 00 09 00 00 00 01 38 00 39 1F 9E 1F A1 44 44 09 78 C0 3F A0 7F 70 56 78 07 DA 75 68 64 0D 32 19 40 00 41 62 00 48 39 00 00 70 04 13 F4 64 A9
1785255529395,18:18:49.395,333,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 EF 81 00 09 00 00 00 01 38 00 39 1F 9A 1F 8B 44 44 06 79 3C 3F A0 7F 70 56 73 07 EF 80 68 64 0D 32 19 40 00 41 62 00 48 39 00 00 70 04 13 F4 64,80 F1 11 46 61 01 00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 EF 81 00 09 00 00 00 01 38 00 39 1F 9A 1F 8B 44 44 06 79 3C 3F A0 7F 70 56 73 07 EF 80 68 64 0D 32 19 40 00 41 62 00 48 39 00 00 70 04 13 F4 64 24
1785255530042,18:18:50.042,327,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 EF 81 00 09 00 00 00 01 38 00 39 1F 8D 1F 87 44 44 03 7B 7C 3F A0 7F 70 56 73 07 E5 80 68 64 0D 32 19 40 00 41 62 00 48 39 00 00 70 04 13 F4 64,80 F1 11 46 61 01 00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 EF 81 00 09 00 00 00 01 38 00 39 1F 8D 1F 87 44 44 03 7B 7C 3F A0 7F 70 56 73 07 E5 80 68 64 0D 32 19 40 00 41 62 00 48 39 00 00 70 04 13 F4 64 48
1785255530681,18:18:50.681,328,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 7F 81 00 01 00 00 00 01 38 00 39 1D 7D 1D 01 44 44 00 74 D8 3F A0 7F 70 56 60 07 CF 75 68 64 0D 32 19 40 00 41 62 9F 48 39 00 00 70 04 12 F5 65,80 F1 11 46 61 01 00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 7F 81 00 01 00 00 00 01 38 00 39 1D 7D 1D 01 44 44 00 74 D8 3F A0 7F 70 56 60 07 CF 75 68 64 0D 32 19 40 00 41 62 9F 48 39 00 00 70 04 12 F5 65 F4
1785255531324,18:18:51.324,382,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 7F 81 00 01 00 00 00 01 38 00 39 1B 2A 1B 49 44 44 00 80 00 3F A1 7F 70 56 6B 05 F7 77 68 64 0D 32 19 40 00 41 62 C0 48 39 00 00 70 05 11 F4 64,80 F1 11 46 61 01 00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 7F 81 00 01 00 00 00 01 38 00 39 1B 2A 1B 49 44 44 00 80 00 3F A1 7F 70 56 6B 05 F7 77 68 64 0D 32 19 40 00 41 62 C0 48 39 00 00 70 05 11 F4 64 6C
1785255532020,18:18:52.020,367,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 7F 81 00 01 00 00 00 00 18 00 39 1A 6A 1A 51 44 44 00 80 00 3F A1 7F 71 56 73 05 33 7D 68 64 0D 32 19 40 00 41 62 C0 48 39 00 00 70 05 10 F4 64,80 F1 11 46 61 01 00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 7F 81 00 01 00 00 00 00 18 00 39 1A 6A 1A 51 44 44 00 80 00 3F A1 7F 71 56 73 05 33 7D 68 64 0D 32 19 40 00 41 62 C0 48 39 00 00 70 05 10 F4 64 DB
1785255532699,18:18:52.699,338,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 7F 81 00 01 00 00 00 00 18 00 39 1A 5B 1A 70 44 44 00 80 00 3F A1 7F 71 56 61 05 02 74 67 64 0D 32 19 40 00 41 62 C0 48 39 00 00 70 05 10 F4 64,80 F1 11 46 61 01 00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 7F 81 00 01 00 00 00 00 18 00 39 1A 5B 1A 70 44 44 00 80 00 3F A1 7F 71 56 61 05 02 74 67 64 0D 32 19 40 00 41 62 C0 48 39 00 00 70 05 10 F4 64 9E
1785255533350,18:18:53.350,365,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 7F 81 00 01 00 00 00 00 18 00 39 1A C4 1A CF 44 44 00 80 00 3F A1 7E 71 56 73 04 DC 74 67 64 0D 32 19 40 00 41 62 C0 48 39 00 00 70 05 11 F4 64,80 F1 11 46 61 01 00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 7F 81 00 01 00 00 00 00 18 00 39 1A C4 1A CF 44 44 00 80 00 3F A1 7E 71 56 73 04 DC 74 67 64 0D 32 19 40 00 41 62 C0 48 39 00 00 70 05 11 F4 64 51
1785255534027,18:18:54.027,347,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 7F 81 00 01 00 00 00 00 18 00 39 1A 6D 1A 4C 44 44 00 80 00 3F A1 7E 71 56 4E 04 C2 79 66 64 0D 32 19 40 00 41 62 C0 48 39 00 00 70 05 10 F5 65,80 F1 11 46 61 01 00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 7F 81 00 01 00 00 00 00 18 00 39 1A 6D 1A 4C 44 44 00 80 00 3F A1 7E 71 56 4E 04 C2 79 66 64 0D 32 19 40 00 41 62 C0 48 39 00 00 70 05 10 F5 65 3D
1785255534689,18:18:54.689,342,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 7F 81 00 01 00 00 00 00 18 00 39 1A 61 1A 5C 44 44 00 80 00 3F A1 7E 71 56 72 04 CB 7E 67 64 0D 32 19 40 00 41 62 C0 48 39 00 00 70 05 10 F5 65,80 F1 11 46 61 01 00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 7F 81 00 01 00 00 00 00 18 00 39 1A 61 1A 5C 44 44 00 80 00 3F A1 7E 71 56 72 04 CB 7E 67 64 0D 32 19 40 00 41 62 C0 48 39 00 00 70 05 10 F5 65 74
1785255535345,18:18:55.345,334,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 7F 81 00 01 00 00 00 00 18 00 39 1A A5 1A B0 44 44 00 80 00 3F A1 7E 71 56 64 04 B5 7F 67 64 0D 32 19 40 00 41 62 C0 48 39 00 00 70 05 11 F5 65,80 F1 11 46 61 01 00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 7F 81 00 01 00 00 00 00 18 00 39 1A A5 1A B0 44 44 00 80 00 3F A1 7E 71 56 64 04 B5 7F 67 64 0D 32 19 40 00 41 62 C0 48 39 00 00 70 05 11 F5 65 EA
1785255535993,18:18:55.993,334,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 7F 81 00 01 00 00 00 00 18 00 39 1A 8F 1A C6 44 44 00 80 00 3F A1 7E 71 56 42 04 BF 79 67 64 0D 32 19 40 00 41 62 C0 48 39 00 00 70 05 11 F4 64,80 F1 11 46 61 01 00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 7F 81 00 01 00 00 00 00 18 00 39 1A 8F 1A C6 44 44 00 80 00 3F A1 7E 71 56 42 04 BF 79 67 64 0D 32 19 40 00 41 62 C0 48 39 00 00 70 05 11 F4 64 CA
1785255536642,18:18:56.642,368,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 7F 81 00 01 00 00 00 00 18 00 39 1A AE 1A 9E 44 44 00 80 00 3F A1 7E 71 56 41 04 C7 74 66 64 0D 32 19 40 00 41 62 C0 48 39 00 00 70 05 11 F4 64,80 F1 11 46 61 01 00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 7F 81 00 01 00 00 00 00 18 00 39 1A AE 1A 9E 44 44 00 80 00 3F A1 7E 71 56 41 04 C7 74 66 64 0D 32 19 40 00 41 62 C0 48 39 00 00 70 05 11 F4 64 C2
1785255537322,18:18:57.322,372,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 7F 81 00 01 00 00 00 00 18 00 39 1A 6D 1A BD 44 44 00 80 00 3E A1 7D 71 56 3C 04 C2 74 66 64 0D 32 19 40 00 41 62 C0 48 39 00 00 70 05 10 F4 64,80 F1 11 46 61 01 00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 7F 81 00 01 00 00 00 00 18 00 39 1A 6D 1A BD 44 44 00 80 00 3E A1 7D 71 56 3C 04 C2 74 66 64 0D 32 19 40 00 41 62 C0 48 39 00 00 70 05 10 F4 64 93
1785255538003,18:18:58.003,370,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 7F 81 00 01 00 00 00 00 18 00 39 1A 98 1A 90 44 44 00 80 00 3E A1 7D 71 56 6F 04 B0 7C 66 64 0D 32 19 40 00 41 62 C0 48 39 00 00 70 05 10 F4 64,80 F1 11 46 61 01 00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 7F 81 00 01 00 00 00 00 18 00 39 1A 98 1A 90 44 44 00 80 00 3E A1 7D 71 56 6F 04 B0 7C 66 64 0D 32 19 40 00 41 62 C0 48 39 00 00 70 05 10 F4 64 BA
1785255538687,18:18:58.687,302,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 7F 81 00 01 00 00 00 00 18 00 39 1A 7A 1A 93 44 44 00 80 00 3E A1 7D 71 56 6A 04 BA 7F 67 64 0D 32 19 40 00 41 62 C0 48 39 00 00 70 05 10 F4 64,80 F1 11 46 61 01 00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 7F 81 00 01 00 00 00 00 18 00 39 1A 7A 1A 93 44 44 00 80 00 3E A1 7D 71 56 6A 04 BA 7F 67 64 0D 32 19 40 00 41 62 C0 48 39 00 00 70 05 10 F4 64 A8
1785255539303,18:18:59.303,347,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 7F 81 00 01 00 00 00 00 18 00 39 1A 70 1A 68 44 44 00 80 00 3E A1 7D 71 56 6F 04 B9 7A 67 64 0D 32 19 40 00 41 62 C0 48 39 00 00 70 05 10 F4 64,80 F1 11 46 61 01 00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 7F 81 00 01 00 00 00 00 18 00 39 1A 70 1A 68 44 44 00 80 00 3E A1 7D 71 56 6F 04 B9 7A 67 64 0D 32 19 40 00 41 62 C0 48 39 00 00 70 05 10 F4 64 72
1785255539964,18:18:59.964,361,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 7F 81 00 01 00 00 00 00 18 00 39 1A 8C 1A 92 44 44 00 80 00 3E A1 7D 71 56 74 04 B5 76 67 64 0D 32 19 40 00 41 62 C0 48 39 00 00 70 05 10 F4 64,80 F1 11 46 61 01 00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 7F 81 00 01 00 00 00 00 18 00 39 1A 8C 1A 92 44 44 00 80 00 3E A1 7D 71 56 74 04 B5 76 67 64 0D 32 19 40 00 41 62 C0 48 39 00 00 70 05 10 F4 64 B5
1785255540640,18:19:00.640,354,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 7F 81 00 01 00 00 00 00 18 00 39 1A 6A 1A 7D 44 44 00 80 00 3E A1 7D 71 56 4D 04 BD 74 66 64 0D 32 19 40 00 41 62 C0 48 39 00 00 70 05 10 F4 64,80 F1 11 46 61 01 00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 7F 81 00 01 00 00 00 00 18 00 39 1A 6A 1A 7D 44 44 00 80 00 3E A1 7D 71 56 4D 04 BD 74 66 64 0D 32 19 40 00 41 62 C0 48 39 00 00 70 05 10 F4 64 5C
1785255541305,18:19:01.305,370,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 7F 81 00 01 00 00 00 00 18 00 39 1A 6A 1A 58 44 44 00 80 00 3E A1 7D 71 56 53 04 CB 79 66 64 0D 32 19 40 00 41 62 C0 48 39 00 00 70 05 10 F4 64,80 F1 11 46 61 01 00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 7F 81 00 01 00 00 00 00 18 00 39 1A 6A 1A 58 44 44 00 80 00 3E A1 7D 71 56 53 04 CB 79 66 64 0D 32 19 40 00 41 62 C0 48 39 00 00 70 05 10 F4 64 50
1785255541989,18:19:01.989,339,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 7F 81 00 01 00 00 00 00 18 00 39 1A C7 1A C3 44 44 00 80 00 3E A1 7D 71 56 6B 04 BA 7B 66 64 0D 32 19 40 00 41 62 C0 48 39 00 00 70 05 11 F4 64,80 F1 11 46 61 01 00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 7F 81 00 01 00 00 00 00 18 00 39 1A C7 1A C3 44 44 00 80 00 3E A1 7D 71 56 6B 04 BA 7B 66 64 0D 32 19 40 00 41 62 C0 48 39 00 00 70 05 11 F4 64 22
1785255542642,18:19:02.642,381,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 7F 81 00 01 00 00 00 00 18 00 39 1A E3 1A E8 44 44 00 80 00 3E A1 7D 72 56 48 04 B6 7A 67 64 0D 32 19 40 00 41 62 C0 48 39 00 00 70 05 11 F4 64,80 F1 11 46 61 01 00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 7F 81 00 01 00 00 00 00 18 00 39 1A E3 1A E8 44 44 00 80 00 3E A1 7D 72 56 48 04 B6 7A 67 64 0D 32 19 40 00 41 62 C0 48 39 00 00 70 05 11 F4 64 3D
1785255543338,18:19:03.338,306,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 7F 81 00 01 00 00 00 00 18 00 39 1A 80 1A 83 44 44 00 80 00 3E A1 7D 72 56 71 04 BE 74 66 64 0D 32 19 40 00 41 62 C0 48 39 00 00 70 05 10 F5 65,80 F1 11 46 61 01 00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 7F 81 00 01 00 00 00 00 18 00 39 1A 80 1A 83 44 44 00 80 00 3E A1 7D 72 56 71 04 BE 74 66 64 0D 32 19 40 00 41 62 C0 48 39 00 00 70 05 10 F5 65 A0
1785255543959,18:19:03.959,454,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 7F 81 00 01 00 00 00 00 18 00 39 1A 86 1A A2 44 44 00 80 00 3E A1 7D 72 56 73 04 C2 78 66 64 0D 32 19 40 00 41 62 C0 48 39 00 00 70 05 10 F5 65,80 F1 11 46 61 01 00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 7F 81 00 01 00 00 00 00 18 00 39 1A 86 1A A2 44 44 00 80 00 3E A1 7D 72 56 73 04 C2 78 66 64 0D 32 19 40 00 41 62 C0 48 39 00 00 70 05 10 F5 65 CF
1785255544725,18:19:04.725,329,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 7F 81 00 01 00 00 00 00 18 00 39 1A 83 1A 86 44 44 00 80 00 3E A1 7D 72 56 43 04 AF 7D 66 64 0D 32 19 40 00 41 62 C0 48 39 00 00 70 05 10 F5 65,80 F1 11 46 61 01 00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 7F 81 00 01 00 00 00 00 18 00 39 1A 83 1A 86 44 44 00 80 00 3E A1 7D 72 56 43 04 AF 7D 66 64 0D 32 19 40 00 41 62 C0 48 39 00 00 70 05 10 F5 65 72
1785255545360,18:19:05.360,349,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 7F 81 00 01 00 00 00 00 18 00 39 1A AE 1A 8A 44 44 00 80 00 3E A1 7D 72 56 69 04 C0 7A 67 64 0D 32 19 40 00 41 62 C0 48 39 00 00 70 05 10 F5 65,80 F1 11 46 61 01 00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 7F 81 00 01 00 00 00 00 18 00 39 1A AE 1A 8A 44 44 00 80 00 3E A1 7D 72 56 69 04 C0 7A 67 64 0D 32 19 40 00 41 62 C0 48 39 00 00 70 05 10 F5 65 D6
1785255546017,18:19:06.017,334,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 7F 81 00 01 00 00 00 00 18 00 39 1A 74 1A 7E 44 44 00 80 00 3E A1 7D 72 56 46 04 C5 76 67 64 0D 32 19 40 00 41 62 C0 48 39 00 00 70 05 10 F4 64,80 F1 11 46 61 01 00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 7F 81 00 01 00 00 00 00 18 00 39 1A 74 1A 7E 44 44 00 80 00 3E A1 7D 72 56 46 04 C5 76 67 64 0D 32 19 40 00 41 62 C0 48 39 00 00 70 05 10 F4 64 6C
1785255546666,18:19:06.666,337,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 7F 81 00 01 00 00 00 01 38 00 39 1A A2 1A 8F 44 44 00 80 00 3E A1 7D 72 56 71 04 BE 74 66 64 0D 32 19 40 00 41 62 C0 48 39 00 00 70 05 10 F4 64,80 F1 11 46 61 01 00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 7F 81 00 01 00 00 00 01 38 00 39 1A A2 1A 8F 44 44 00 80 00 3E A1 7D 72 56 71 04 BE 74 66 64 0D 32 19 40 00 41 62 C0 48 39 00 00 70 05 10 F4 64 ED
1785255547315,18:19:07.315,361,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 7F 81 00 01 00 00 00 00 18 00 39 1A 98 1A AD 44 44 00 80 00 3E A1 7D 72 56 72 04 BC 74 66 64 0D 32 19 40 00 41 62 C0 49 39 00 00 70 05 10 F4 64,80 F1 11 46 61 01 00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 7F 81 00 01 00 00 00 00 18 00 39 1A 98 1A AD 44 44 00 80 00 3E A1 7D 72 56 72 04 BC 74 66 64 0D 32 19 40 00 41 62 C0 49 39 00 00 70 05 10 F4 64 E0
1785255547990,18:19:07.990,351,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 7F 81 00 01 00 00 00 00 18 00 39 1A 4C 1A 45 44 44 00 80 00 3E A1 7D 72 56 70 04 B3 78 66 64 0D 32 19 40 00 41 62 C0 49 39 00 00 70 05 10 F4 64,80 F1 11 46 61 01 00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 7F 81 00 01 00 00 00 00 18 00 39 1A 4C 1A 45 44 44 00 80 00 3E A1 7D 72 56 70 04 B3 78 66 64 0D 32 19 40 00 41 62 C0 49 39 00 00 70 05 10 F4 64 25
1785255548655,18:19:08.655,361,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 7F 81 00 01 00 00 00 00 18 00 39 1A 8F 1A 73 44 44 00 80 00 3D A2 7D 72 56 43 04 B5 7D 66 64 0D 32 19 40 00 41 62 C0 49 39 00 00 70 05 10 F4 64,80 F1 11 46 61 01 00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 7F 81 00 01 00 00 00 00 18 00 39 1A 8F 1A 73 44 44 00 80 00 3D A2 7D 72 56 43 04 B5 7D 66 64 0D 32 19 40 00 41 62 C0 49 39 00 00 70 05 10 F4 64 70
1785255549329,18:19:09.329,327,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 7F 81 00 01 00 00 00 00 18 00 39 1A C4 1A D0 44 44 00 80 00 3D A2 7D 72 56 66 04 B7 7F 67 64 0D 32 19 40 00 41 62 C0 49 39 00 00 70 05 11 F4 64,80 F1 11 46 61 01 00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 7F 81 00 01 00 00 00 00 18 00 39 1A C4 1A D0 44 44 00 80 00 3D A2 7D 72 56 66 04 B7 7F 67 64 0D 32 19 40 00 41 62 C0 49 39 00 00 70 05 11 F4 64 2B
1785255549970,18:19:09.970,307,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 7F 81 00 01 00 00 00 00 18 00 39 1A A5 1A 75 44 44 00 80 00 3D A2 7D 72 56 5D 04 C8 77 67 64 0D 32 19 40 00 41 62 C0 49 39 00 00 70 05 10 F4 64,80 F1 11 46 61 01 00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 7F 81 00 01 00 00 00 00 18 00 39 1A A5 1A 75 44 44 00 80 00 3D A2 7D 72 56 5D 04 C8 77 67 64 0D 32 19 40 00 41 62 C0 49 39 00 00 70 05 10 F4 64 B0
1785255550591,18:19:10.591,382,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 7F 81 00 01 00 00 00 00 18 00 39 1A 95 1A 90 44 44 00 80 00 3D A2 7D 72 56 6A 04 BA 74 66 64 0D 32 19 40 00 41 62 C0 49 39 00 00 70 05 10 F4 64,80 F1 11 46 61 01 00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 7F 81 00 01 00 00 00 00 18 00 39 1A 95 1A 90 44 44 00 80 00 3D A2 7D 72 56 6A 04 BA 74 66 64 0D 32 19 40 00 41 62 C0 49 39 00 00 70 05 10 F4 64 B6
1785255551285,18:19:11.285,350,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 7F 81 00 01 00 00 00 00 18 00 39 1A ED 1A E0 44 44 00 80 00 3D A2 7D 72 56 6E 04 B3 76 66 64 0D 32 19 40 00 41 62 C0 49 39 00 00 70 05 11 F4 64,80 F1 11 46 61 01 00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 7F 81 00 01 00 00 00 00 18 00 39 1A ED 1A E0 44 44 00 80 00 3D A2 7D 72 56 6E 04 B3 76 66 64 0D 32 19 40 00 41 62 C0 49 39 00 00 70 05 11 F4 64 5E
1785255551953,18:19:11.953,362,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 7F 81 00 01 00 00 00 00 18 00 39 1A A2 1A CC 44 44 00 80 00 3D A2 7D 72 56 51 04 C1 7D 66 64 0D 32 19 40 00 41 62 C0 49 39 00 00 70 05 10 F4 64,80 F1 11 46 61 01 00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 7F 81 00 01 00 00 00 00 18 00 39 1A A2 1A CC 44 44 00 80 00 3D A2 7D 72 56 51 04 C1 7D 66 64 0D 32 19 40 00 41 62 C0 49 39 00 00 70 05 10 F4 64 F6
1785255552628,18:19:12.628,368,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 7F 81 00 01 00 00 00 00 18 00 39 1A 9B 1A 9F 44 44 00 80 00 3D A2 7C 72 56 71 04 B6 7D 66 64 0D 32 19 40 00 41 62 C0 49 39 00 00 70 05 10 F5 64,80 F1 11 46 61 01 00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 7F 81 00 01 00 00 00 00 18 00 39 1A 9B 1A 9F 44 44 00 80 00 3D A2 7C 72 56 71 04 B6 7D 66 64 0D 32 19 40 00 41 62 C0 49 39 00 00 70 05 10 F5 64 D7
1785255553303,18:19:13.303,391,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 7F 81 00 01 00 00 00 00 18 00 39 1A B4 1A 96 44 44 00 80 00 3D A2 7C 72 56 4E 04 C5 74 66 64 0D 32 19 40 00 41 62 C0 49 39 00 00 70 05 10 F5 64,80 F1 11 46 61 01 00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 7F 81 00 01 00 00 00 00 18 00 39 1A B4 1A 96 44 44 00 80 00 3D A2 7C 72 56 4E 04 C5 74 66 64 0D 32 19 40 00 41 62 C0 49 39 00 00 70 05 10 F5 64 CA
1785255554009,18:19:14.009,313,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 7F 81 00 01 00 00 00 00 18 00 39 1A BB 1A 69 44 44 00 80 00 3D A2 7C 72 56 52 04 B1 75 66 64 0D 32 19 40 00 41 62 C0 49 3A 00 00 70 05 10 F5 65,80 F1 11 46 61 01 00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 7F 81 00 01 00 00 00 00 18 00 39 1A BB 1A 69 44 44 00 80 00 3D A2 7C 72 56 52 04 B1 75 66 64 0D 32 19 40 00 41 62 C0 49 3A 00 00 70 05 10 F5 65 97
1785255554634,18:19:14.634,380,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 7F 81 00 01 00 00 00 00 18 00 39 1A 92 1A A5 44 44 00 80 00 3D A2 7C 72 56 4F 04 C4 77 66 64 0D 32 19 40 00 41 62 C0 49 3A 00 00 70 05 10 F4 64,80 F1 11 46 61 01 00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 7F 81 00 01 00 00 00 00 18 00 39 1A 92 1A A5 44 44 00 80 00 3D A2 7C 72 56 4F 04 C4 77 66 64 0D 32 19 40 00 41 62 C0 49 3A 00 00 70 05 10 F4 64 BA
